brand,model,fuel,no of owner,yrs,transmission,kms,prices
Toyota,Innova,Diesel,1st,2011.0,Manual,"97,000",6.99
Hyundai,Creta,Petrol,1st,2015.0,Manual,"48,000",9.25
Toyota,Innova,Diesel,2nd,2014.0,Manual,"1,40,000",9.24
Hyundai,Creta,Petrol,1st,2017.0,Automatic,"49,000",11.75
Mahindra,XUV500,Diesel,1st,2016.0,Automatic,"17,500",14.25
Maruti,Baleno,Petrol,1st,2017.0,Manual,"57,000",6.4
Hyundai,Verna,Diesel,1st,2013.0,Manual,"82,900",5.25
Maruti,Baleno,Petrol,1st,2018.0,Manual,"12,060",7.45
Maruti,Swift,Petrol,1st,2015.0,Manual,"37,000",5.35
Maruti,Baleno,Petrol,1st,2018.0,Manual,"12,060",7.45
Maruti,Baleno,Petrol,1st,2016.0,Automatic,"22,272",7.25
Maruti,Baleno,Petrol,1st,2016.0,Manual,"48,968",6.21
Tata,Indica,Diesel,1st,2006.0,Manual,"77,000","89,000*"
Hyundai,EON,Petrol,1st,2012.0,Manual,"25,300",2.4
Maruti,Ertiga,CNG,2nd,2015.0,Manual,"64,000",6.5
Maruti,Vitara,Diesel,1st,2017.0,Manual,"31,000",8.11
Volkswagen,Passat,Diesel,1st,2013.0,Automatic,"52,000",9.5
Volkswagen,Polo,Petrol,1st,2017.0,Manual,"17,000",6.85
Maruti,Swift,Diesel,2nd,2014.0,Manual,"60,000",5
Mercedes-Benz,SLK,Petrol,3rd,2006.0,Automatic,"22,500",15.51
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,000",7.13
Hyundai,i10,Petrol,1st,2012.0,Manual,"80,000",3.25
Audi,A8,Diesel,3rd,2012.0,Automatic,"25,000",27.5
Skoda,Laura,Petrol,1st,2012.0,Manual,"67,000",9.85
Maruti,SX4,Diesel,1st,2016.0,Manual,"1,00,048",6.85
Toyota,Innova,Diesel,1st,2011.0,Manual,"1,62,000",5.8
Hyundai,Creta,Petrol,1st,2018.0,Automatic,"21,757",14.5
Maruti,Baleno,Diesel,1st,2017.0,Manual,"28,063",6.99
Hyundai,Creta,Petrol,1st,2017.0,Automatic,"56,000",10.7
Toyota,Innova,Diesel,1st,2017.0,Manual,"28,000",18.75
Mercedes-Benz,S-Class,Petrol,1st,2011.0,Automatic,"72,000",18.75
Maruti,Baleno,Petrol,1st,2018.0,Automatic,"21,000",7.85
Volkswagen,Polo,Petrol,1st,2019.0,Automatic,"28,500",8.9
Hyundai,Verna,Petrol,1st,2010.0,Manual,"38,000",2.95
Honda,BRV,Petrol,1st,2017.0,Automatic,"25,000",9.75
Maruti,Swift,Diesel,1st,2017.0,Automatic,"39,000",8.25
Honda,City,Diesel,1st,2014.0,Manual,"96,000",6.25
Hyundai,i20,Diesel,1st,2013.0,Manual,"39,883",4.5
Honda,Brio,Petrol,1st,2012.0,Manual,"44,600",2.5
Hyundai,i10,Petrol,2nd,2011.0,Manual,"72,000",2.45
Maruti,Swift,Diesel,2nd,2016.0,Automatic,"81,000",6.15
Hyundai,Creta,Diesel,1st,2015.0,Automatic,"69,000",10.25
Mahindra,Bolero,Diesel,1st,2017.0,Manual,"10,000",8.75
Audi,Q7,Diesel,2nd,2012.0,Automatic,"1,28,000",18
Mercedes-Benz,S-Class,Diesel,1st,2014.0,Automatic,"48,000",47.75
Hyundai,Creta,Diesel,1st,2016.0,Manual,"27,000",10.9
Honda,City,Petrol,1st,2017.0,Manual,"19,900",9.25
Honda,City,Petrol,1st,2017.0,Manual,"19,900",9.25
Honda,Brio,Petrol,1st,2016.0,Manual,"27,500",3.95
Mercedes-Benz,GLA,Diesel,2nd,2015.0,Automatic,"39,000",17.5
Hyundai,Creta,Petrol,1st,2016.0,Automatic,"41,000",10.11
Mahindra,Quanto,Diesel,2nd,2016.0,Manual,"84,000",3.85
Nissan,Sunny,Petrol,2nd,2013.0,Manual,"30,477",3.45
Maruti,Swift,Diesel,1st,2015.0,Manual,"85,000",6.1
Maruti,Baleno,Petrol,1st,2018.0,Automatic,"45,000",7.75
Hyundai,Elantra,Petrol,1st,2016.0,Manual,"30,500",9.95
Maruti,Celerio,Petrol,1st,2014.0,Automatic,"58,482",3.94
Mercedes-Benz,CLA,Diesel,1st,2016.0,Automatic,"47,000",19
Mercedes-Benz,M-Class,Diesel,1st,2014.0,Automatic,"73,000",24.5
Honda,Jazz,Petrol,1st,2017.0,Automatic,"25,150",7.7
Maruti,Swift,Petrol,1st,2018.0,Manual,"28,000",6.65
Maruti,Ritz,Petrol,2nd,2011.0,Manual,"37,000",2.35
Volkswagen,Polo,Diesel,1st,2015.0,Manual,"71,000",5
Honda,Jazz,Petrol,1st,2017.0,Manual,"49,390",6.15
Skoda,Rapid,Petrol,1st,2017.0,Automatic,"25,000",8.9
Honda,Jazz,Petrol,2nd,2012.0,Manual,"68,200",3.55
Mercedes-Benz,C-Class,Petrol,2nd,2010.0,Automatic,"68,000",7.5
Maruti,Swift,Diesel,2nd,2010.0,Manual,"70,000",2.97
Hyundai,Creta,Petrol,1st,2018.0,Automatic,"37,600",14.5
Volkswagen,Polo,Petrol,1st,2015.0,Manual,"39,400",4.65
BMW,3,Diesel,1st,2016.0,Automatic,"52,500",18.75
Maruti,Celerio,Petrol,2nd,2016.0,Automatic,"26,000",4.15
Audi,A6,Diesel,2nd,2014.0,Automatic,"61,000",14.5
Volkswagen,Passat,Diesel,1st,2012.0,Automatic,"78,350",7.55
Honda,Jazz,Petrol,1st,2015.0,Manual,"57,000",5.39
Toyota,Platinum,Diesel,1st,2015.0,Manual,"81,000",5.3
Honda,City,Petrol,1st,2013.0,Manual,"59,000",4.5
Honda,Jazz,Petrol,2nd,2009.0,Manual,"78,000",2.2
Hyundai,Venue,Petrol,1st,2020.0,Manual,"11,000",11.75
Audi,A3,Petrol,1st,2015.0,Automatic,"59,527",12.99
Toyota,Fortuner,Diesel,1st,2014.0,Manual,"1,30,027",16.45
Hyundai,Creta,Diesel,2nd,2015.0,Automatic,"64,098",9.95
Maruti,Wagon,CNG,2nd,2010.0,Manual,"68,000",2.45
Hyundai,Creta,Diesel,1st,2019.0,Automatic,"31,851",15.25
Volkswagen,Vento,Diesel,1st,2012.0,Manual,"65,000",3.25
Toyota,Innova,Petrol,1st,2015.0,Manual,"1,10,000",9
Renault,KWID,Petrol,1st,2017.0,Automatic,"24,000",3.85
Maruti,Swift,Diesel,1st,2014.0,Manual,"75,139",4.79
Maruti,Swift,Diesel,2nd,2008.0,Manual,"70,500",1.9
Mahindra,TUV,Diesel,2nd,2016.0,Automatic,"63,000",6.75
Mercedes-Benz,C-Class,Diesel,1st,2012.0,Automatic,"90,000",13.75
Audi,S5,Petrol,1st,2015.0,Automatic,"22,000",35
Toyota,Innova,Diesel,1st,2012.0,Manual,"1,58,359",7.65
Jeep,Compass,Petrol,1st,2018.0,Automatic,"24,891",16.95
Mercedes-Benz,CLA,Diesel,1st,2016.0,Automatic,"36,000",22
Toyota,Corolla,Petrol,2nd,2010.0,Manual,"70,000",3.7
Maruti,Baleno,Petrol,1st,2018.0,Automatic,"18,350",7.99
Mercedes-Benz,A,Petrol,1st,2013.0,Automatic,"49,000",12
Hyundai,i20,Diesel,1st,2011.0,Manual,"88,000",3.25
Honda,Jazz,Petrol,1st,2019.0,Automatic,"7,359",8.5
Hyundai,i10,Petrol,1st,2011.0,Manual,"55,909",2.8
Honda,City,Petrol,1st,2020.0,Manual,"9,200",14.94
Maruti,Wagon,Petrol,3rd,2008.0,Manual,"86,000",1.15
Mahindra,XUV500,Diesel,2nd,2015.0,Manual,"76,000",7
Toyota,prado,Petrol,2nd,2008.0,Automatic,"1,14,000",14.25
Land,Rover,Diesel,1st,2017.0,Automatic,"50,000",33.99
Maruti,Ciaz,Petrol,1st,2018.0,Automatic,"21,000",8.51
Hyundai,Venue,Diesel,1st,2019.0,Manual,"24,277",11.75
BMW,5,Diesel,1st,2010.0,Automatic,"88,000",12
Hyundai,Creta,Diesel,1st,2017.0,Manual,"68,000",9.25
Maruti,Swift,Diesel,1st,2016.0,Manual,"41,000",5.75
Maruti,Ritz,Petrol,1st,2014.0,Manual,"66,000",3.4
Hyundai,Creta,Petrol,1st,2016.0,Manual,"35,000",8.9
Honda,Jazz,Petrol,1st,2016.0,Manual,"57,000",5.75
Maruti,Alto,Petrol,1st,2016.0,Automatic,"32,000",3.45
Maruti,Baleno,Petrol,1st,2018.0,Manual,"31,800",6.95
Mercedes-Benz,S-Class,Petrol,1st,2011.0,Automatic,"72,000",20.75
Maruti,Ritz,Diesel,2nd,2011.0,Manual,"72,000",3
Maruti,Swift,Petrol,1st,2018.0,Manual,"45,000",7.25
Toyota,Corolla,Petrol,1st,2019.0,Automatic,"24,000",18.95
Audi,Q3,Diesel,3rd,2014.0,Automatic,"44,000",15.5
Skoda,Rapid,Diesel,1st,2015.0,Manual,"67,000",5.5
Maruti,Zen,Petrol,2nd,2012.0,Manual,"65,558",2.34
Maruti,Celerio,Petrol,1st,2016.0,Manual,"4,700",4.51
Hyundai,Grand,Petrol,2nd,2014.0,Automatic,"45,000",4.25
Honda,Amaze,Petrol,1st,2015.0,Manual,"20,000",4.95
Nissan,Sunny,Petrol,1st,2012.0,Manual,"70,547",3.25
Hyundai,Grand,Petrol,2nd,2014.0,Automatic,"45,000",4.25
Maruti,Swift,Diesel,1st,2011.0,Manual,"46,565",3.45
Maruti,Baleno,Petrol,1st,2016.0,Manual,"30,127",6.15
Mahindra,TUV,Diesel,1st,2018.0,Manual,"29,000",8.5
Audi,A3,Diesel,1st,2016.0,Automatic,"26,000",19.51
Maruti,Swift,Petrol,1st,2013.0,Manual,"24,000",4.25
Honda,Jazz,Petrol,2nd,2015.0,Automatic,"15,000",5.45
Maruti,Swift,Diesel,1st,2012.0,Manual,"72,000",4.75
Toyota,Fortuner,Diesel,2nd,2010.0,Manual,"1,12,490",9.95
BMW,7,Diesel,2nd,2010.0,Automatic,"41,000",15.5
Hyundai,i20,Petrol,1st,2011.0,Manual,"58,000",2.95
Hyundai,Grand,Petrol,1st,2016.0,Manual,"39,000",5.15
Toyota,Innova,Diesel,1st,2017.0,Automatic,"52,935",19.5
Hyundai,Xcent,Petrol,2nd,2014.0,Manual,"57,600",3.85
Ford,EcoSport,Diesel,1st,2017.0,Manual,"24,000",8.4
Maruti,Ritz,Petrol,2nd,2016.0,Manual,"70,000",3.8
Maruti,Zen,Petrol,1st,2010.0,Manual,"67,700",1.95
Audi,Q3,Diesel,1st,2015.0,Manual,"75,000",17.48
Mercedes-Benz,GLE,Diesel,1st,2017.0,Automatic,"80,000",45
Maruti,Swift,Diesel,1st,2008.0,Manual,"1,45,000",2.36
Hyundai,Creta,Petrol,1st,2018.0,Automatic,"25,000",14
Hyundai,i20,Petrol,1st,2009.0,Manual,"67,000",3.15
Hyundai,Creta,Diesel,1st,2015.0,Manual,"44,234",8.9
Mercedes-Benz,E-Class,Diesel,1st,2004.0,Automatic,"1,26,000",3.01
Hyundai,Grand,Petrol,1st,2017.0,Manual,"22,430",5.35
Hyundai,i20,Diesel,2nd,2012.0,Manual,"61,000",3.35
Maruti,Baleno,Petrol,1st,2017.0,Automatic,"23,000",7.11
Maruti,Swift,Petrol,1st,2014.0,Manual,"14,600",4.85
Toyota,Fortuner,Diesel,1st,2010.0,Manual,"1,12,000",9.75
Skoda,Superb,Petrol,1st,2015.0,Automatic,"61,567",9.95
Hyundai,Santro,Petrol,1st,2008.0,Manual,"48,500",1.45
Nissan,Sunny,Petrol,1st,2012.0,Manual,"65,000",2.9
Renault,Triber,Petrol,1st,2019.0,Manual,"8,500",6.75
Renault,Duster,Diesel,2nd,2014.0,Manual,"1,00,000",4
Toyota,Innova,Diesel,1st,2015.0,Manual,"1,00,714",10.85
Porsche,Cayenne,Diesel,2nd,2014.0,Automatic,"35,549",51
Hyundai,i20,Petrol,1st,2018.0,Automatic,"32,000",6.95
Hyundai,Creta,Diesel,1st,2017.0,Manual,"67,499",11.5
Toyota,Innova,Diesel,2nd,2010.0,Manual,"1,45,000",5.6
Hyundai,i20,Diesel,1st,2019.0,Manual,"55,836",8.35
Maruti,Swift,Petrol,1st,2017.0,Manual,"59,000",5.45
Hyundai,i20,Petrol,1st,2019.0,Manual,"7,000",9.1
Tata,Hexa,Diesel,1st,2017.0,Manual,"74,000",11.25
Maruti,Wagon,Petrol,1st,2018.0,Manual,"30,000",4.5
Ford,Ecosport,Petrol,1st,2014.0,Manual,"24,000",5.95
Honda,Amaze,Petrol,1st,2013.0,Manual,"48,300",3.85
Mercedes-Benz,CLA,Petrol,1st,2016.0,Automatic,"36,000",21.75
Mercedes-Benz,GLS,Diesel,1st,2018.0,Automatic,"29,000",78
Hyundai,Verna,Petrol,1st,2013.0,Manual,"59,209",4.49
BMW,X1,Diesel,1st,2014.0,Automatic,"58,000",13.5
Tata,Nexon,Diesel,1st,2018.0,Automatic,"27,000",10.5
Toyota,Innova,Diesel,1st,2008.0,Manual,"1,58,000",3.99
Hyundai,i20,Petrol,2nd,2010.0,Manual,"48,000",2.85
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"29,000",47.99
Mahindra,XUV500,Diesel,2nd,2012.0,Manual,"92,237",5.75
Volkswagen,Ameo,Petrol,1st,2016.0,Manual,"19,000",5.15
Toyota,Fortuner,Diesel,2nd,2014.0,Automatic,"83,000",16.5
Tata,Tigor,Petrol,1st,2020.0,Automatic,"7,981",7.75
Hyundai,Santro,Petrol,1st,2009.0,Manual,"49,000",1.75
Hyundai,i20,Petrol,1st,2011.0,Manual,"57,000",2.75
Hyundai,Getz,Petrol,2nd,2006.0,Manual,"84,433",1.11
Audi,Q3,Diesel,1st,2016.0,Automatic,"28,000",25.35
Ford,EcoSport,Petrol,1st,2017.0,Manual,"16,500",6.98
Maruti,Swift,Petrol,1st,2018.0,Automatic,"29,150",7.25
Hyundai,Verna,Diesel,2nd,2010.0,Manual,"81,000",2.75
Volkswagen,Polo,Petrol,1st,2015.0,Manual,"11,000",5.25
Hyundai,Verna,Diesel,1st,2011.0,Automatic,"99,000",2.8
Volkswagen,Ameo,Petrol,1st,2017.0,Manual,"2,000",7
Hyundai,i10,Petrol,1st,2011.0,Manual,"33,000",2.75
Hyundai,i20,Diesel,1st,2012.0,Manual,"63,000",4.3
Volkswagen,Vento,Petrol,1st,2018.0,Automatic,"29,000",9.75
Toyota,Fortuner,Diesel,1st,2017.0,Automatic,"92,510",29.25
Skoda,Rapid,Diesel,1st,2015.0,Manual,"54,000",5.85
Maruti,Swift,Petrol,2nd,2013.0,Manual,"82,000",3.85
Volvo,S90,Diesel,1st,2018.0,Automatic,"48,000",37.75
Hyundai,Grand,Diesel,1st,2019.0,Manual,"20,000",6.45
Skoda,Fabia,Petrol,1st,2013.0,Manual,"39,000",3.5
Volkswagen,Polo,Petrol,1st,2017.0,Manual,"27,000",6.95
Hyundai,Grand,Petrol,1st,2014.0,Manual,"68,115",4.01
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"29,000",47.99
Mahindra,XUV500,Diesel,2nd,2012.0,Manual,"92,237",5.75
Volkswagen,Ameo,Petrol,1st,2016.0,Manual,"19,000",5.15
Toyota,Fortuner,Diesel,2nd,2014.0,Automatic,"83,000",16.5
Hyundai,Santro,Petrol,1st,2009.0,Manual,"49,000",1.75
Tata,Tigor,Petrol,1st,2020.0,Automatic,"7,981",7.75
Renault,Duster,Diesel,1st,2013.0,Manual,"45,000",4.25
Maruti,Baleno,Petrol,1st,2019.0,Manual,"19,500",7.55
Mahindra,Xylo,Diesel,1st,2010.0,Manual,"85,000",2.75
Maruti,Eeco,Petrol,1st,2016.0,Manual,"22,000",4.55
Toyota,Fortuner,Diesel,1st,2013.0,Automatic,"1,30,000",14.25
Mahindra,XUV500,Diesel,1st,2019.0,Automatic,"68,000",17.25
Mini,Cooper,Diesel,1st,2015.0,Automatic,"34,000",18.1
Mini,Cooper,Petrol,1st,2021.0,Automatic,"1,000",50
Mahindra,XUV500,Diesel,1st,2017.0,Automatic,"47,000",14.25
Honda,City,Petrol,1st,2017.0,Manual,"56,457",9
Ford,EcoSport,Petrol,1st,2017.0,Automatic,"42,148",7.85
Maruti,SX4,Diesel,2nd,2011.0,Manual,"85,000",2.85
Toyota,Fortuner,Diesel,2nd,2013.0,Automatic,"98,145",13.75
Hyundai,i10,Petrol,1st,2014.0,Manual,"92,212",3.25
Maruti,Ciaz,Petrol,1st,2017.0,Manual,"43,000",6.6
Honda,Brio,Petrol,1st,2014.0,Manual,"4,900",4.35
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Maruti,Ciaz,Petrol,1st,2018.0,Automatic,"24,500",8.21
Honda,City,Petrol,3rd,2009.0,Automatic,"68,000",3.6
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Hyundai,i20,Petrol,1st,2009.0,Manual,"45,000",2.75
Hyundai,i20,Diesel,2nd,2011.0,Manual,"51,373",3.55
Maruti,Ertiga,Diesel,1st,2014.0,Manual,"69,114",6.21
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Maruti,Swift,Petrol,1st,2009.0,Manual,"56,875",2.2
Maruti,Swift,Petrol,1st,2019.0,Automatic,"19,000",8.35
Hyundai,Creta,Petrol,1st,2017.0,Automatic,"83,000",10.35
Toyota,Innova,Diesel,1st,2010.0,Manual,"1,38,000",5.85
Toyota,Innova,Diesel,1st,2011.0,Manual,"1,63,000",6.5
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Nissan,Sunny,Petrol,1st,2012.0,Manual,"24,500",3.6
Toyota,Corolla,Diesel,2nd,2011.0,Manual,"80,000",3.99
Honda,City,Petrol,1st,2017.0,Manual,"92,181",6.95
Maruti,Ertiga,Petrol,1st,2018.0,Manual,"40,000",8.35
Mini,Cooper,Diesel,1st,2013.0,Automatic,"35,000",14.25
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Maruti,Ciaz,Petrol,1st,2017.0,Manual,"23,146",7.8
Maruti,Vitara,Diesel,1st,2019.0,Automatic,"19,000",10.65
Jaguar,XJ,Petrol,1st,2011.0,Automatic,"60,001",25
BMW,3,Diesel,1st,2014.0,Automatic,"70,000",19.75
Honda,Accord,Petrol,1st,2007.0,Manual,"75,000",2.25
Volkswagen,Polo,Diesel,1st,2014.0,Manual,"69,604",4.35
Maruti,Baleno,Petrol,1st,2016.0,Automatic,"33,000",6.25
Tata,Sumo,Diesel,1st,2019.0,Manual,"8,500",6.25
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Hyundai,i20,Petrol,1st,2011.0,Manual,"57,000",2.75
Audi,A6,Diesel,1st,2019.0,Automatic,"55,000",36
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Tata,Aria,Diesel,2nd,2011.0,Manual,"80,000",4.25
Hyundai,Getz,Petrol,2nd,2006.0,Manual,"84,433",1.11
Audi,Q3,Diesel,1st,2016.0,Automatic,"28,000",25.35
Hyundai,i10,Petrol,1st,2014.0,Manual,"20,223",3.65
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Maruti,Swift,Petrol,1st,2012.0,Manual,"90,200",4.45
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Hyundai,Verna,Diesel,1st,2017.0,Automatic,"85,770",9.5
Honda,City,Petrol,1st,2017.0,Automatic,"16,000",10.65
Honda,Amaze,Petrol,1st,2019.0,Automatic,"6,500",9.75
Mini,Cooper,Petrol,1st,2021.0,Automatic,"3,800",49
Toyota,Innova,Diesel,2nd,2007.0,Manual,"2,00,000",3.99
Nissan,Sunny,Diesel,2nd,2012.0,Manual,"74,309",3.21
Hyundai,i20,Petrol,1st,2009.0,Manual,"94,000",2.49
Hyundai,i20,Petrol,1st,2019.0,Manual,"35,000",6.75
Mercedes-Benz,C-Class,Petrol,1st,2010.0,Automatic,"71,000",7
Ford,Figo,Diesel,1st,2012.0,Manual,"67,232",2.25
Mahindra,Quanto,Diesel,1st,2012.0,Manual,"1,32,450",3.25
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Maruti,Swift,Petrol,1st,2012.0,Manual,"90,200",4.45
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Hyundai,Verna,Diesel,1st,2017.0,Automatic,"85,770",9.5
Honda,City,Petrol,1st,2017.0,Automatic,"16,000",10.65
Honda,Amaze,Petrol,1st,2019.0,Automatic,"6,500",9.75
Mini,Cooper,Petrol,1st,2021.0,Automatic,"3,800",49
Toyota,Innova,Diesel,2nd,2007.0,Manual,"2,00,000",3.99
Nissan,Sunny,Diesel,2nd,2012.0,Manual,"74,309",3.21
Hyundai,i20,Petrol,1st,2009.0,Manual,"94,000",2.49
Hyundai,i20,Petrol,1st,2019.0,Manual,"35,000",6.75
Mercedes-Benz,C-Class,Petrol,1st,2010.0,Automatic,"71,000",7
Ford,Figo,Diesel,1st,2012.0,Manual,"67,232",2.25
Mahindra,Quanto,Diesel,1st,2012.0,Manual,"1,32,450",3.25
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Maruti,Swift,Petrol,1st,2012.0,Manual,"90,200",4.45
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Hyundai,Verna,Diesel,1st,2017.0,Automatic,"85,770",9.5
Honda,City,Petrol,1st,2017.0,Automatic,"16,000",10.65
Honda,Amaze,Petrol,1st,2019.0,Automatic,"6,500",9.75
Mini,Cooper,Petrol,1st,2021.0,Automatic,"3,800",49
Toyota,Innova,Diesel,2nd,2007.0,Manual,"2,00,000",3.99
Nissan,Sunny,Diesel,2nd,2012.0,Manual,"74,309",3.21
Hyundai,i20,Petrol,1st,2009.0,Manual,"94,000",2.49
Hyundai,i20,Petrol,1st,2019.0,Manual,"35,000",6.75
Mercedes-Benz,C-Class,Petrol,1st,2010.0,Automatic,"71,000",7
Ford,Figo,Diesel,1st,2012.0,Manual,"67,232",2.25
Mahindra,Quanto,Diesel,1st,2012.0,Manual,"1,32,450",3.25
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Maruti,Swift,Petrol,1st,2012.0,Manual,"90,200",4.45
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Hyundai,Verna,Diesel,1st,2017.0,Automatic,"85,770",9.5
Honda,City,Petrol,1st,2017.0,Automatic,"16,000",10.65
Honda,Amaze,Petrol,1st,2019.0,Automatic,"6,500",9.75
Mini,Cooper,Petrol,1st,2021.0,Automatic,"3,800",49
Toyota,Innova,Diesel,2nd,2007.0,Manual,"2,00,000",3.99
Nissan,Sunny,Diesel,2nd,2012.0,Manual,"74,309",3.21
Hyundai,i20,Petrol,1st,2009.0,Manual,"94,000",2.49
Hyundai,i20,Petrol,1st,2019.0,Manual,"35,000",6.75
Mercedes-Benz,C-Class,Petrol,1st,2010.0,Automatic,"71,000",7
Ford,Figo,Diesel,1st,2012.0,Manual,"67,232",2.25
Mahindra,Quanto,Diesel,1st,2012.0,Manual,"1,32,450",3.25
Ford,EcoSport,Petrol,1st,2017.0,Manual,"16,500",6.98
Maruti,Swift,Petrol,1st,2014.0,Manual,"65,300",4.25
Maruti,Swift,Petrol,1st,2018.0,Automatic,"29,150",7.25
Hyundai,Verna,Diesel,1st,2011.0,Automatic,"66,586",4.95
Hyundai,Verna,Diesel,2nd,2010.0,Manual,"81,000",2.75
Volkswagen,Polo,Petrol,1st,2015.0,Manual,"11,000",5.25
Hyundai,Verna,Diesel,1st,2011.0,Automatic,"99,000",2.8
Volkswagen,Ameo,Petrol,1st,2017.0,Manual,"2,000",7
Hyundai,i20,Diesel,1st,2012.0,Manual,"63,000",4.3
Maruti,Dzire,Petrol,2nd,2010.0,Manual,"39,000",3.13
Hyundai,i10,Petrol,1st,2011.0,Manual,"33,000",2.75
Volkswagen,Vento,Petrol,1st,2018.0,Automatic,"29,000",9.75
Toyota,Fortuner,Diesel,1st,2017.0,Automatic,"92,510",29.25
Honda,BRV,Petrol,1st,2016.0,Automatic,"34,000",8.95
Skoda,Rapid,Diesel,1st,2015.0,Manual,"54,000",5.85
Jeep,Wrangler,Petrol,1st,2019.0,Automatic,"32,000",54
Maruti,Swift,Petrol,2nd,2013.0,Manual,"82,000",3.85
Volvo,S90,Diesel,1st,2018.0,Automatic,"48,000",37.75
Jaguar,XJ,Diesel,1st,2011.0,Automatic,"55,500",25.49
Hyundai,Grand,Diesel,1st,2019.0,Manual,"20,000",6.45
Hyundai,i20,Petrol,1st,2018.0,Manual,"40,000",7.2
Mercedes-Benz,E-Class,Diesel,1st,2018.0,Automatic,"16,000",47.85
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"9,800",65
Hyundai,Grand,Petrol,1st,2014.0,Manual,"38,000",4.5
Maruti,Swift,Petrol,1st,2012.0,Manual,"90,200",4.45
Toyota,Innova,Diesel,1st,2018.0,Manual,"52,400",18.75
Maruti,Ciaz,Diesel,1st,2016.0,Manual,"79,950",7.11
Jeep,Compass,Petrol,1st,2018.0,Automatic,"19,000",16.9
Hyundai,Creta,Petrol,1st,2019.0,Automatic,"9,800",15.15
Hyundai,Verna,Diesel,1st,2017.0,Automatic,"85,770",9.5
Honda,City,Petrol,1st,2017.0,Automatic,"16,000",10.65
Honda,Amaze,Petrol,1st,2019.0,Automatic,"6,500",9.75
Mini,Cooper,Petrol,1st,2021.0,Automatic,"3,800",49
Toyota,Innova,Diesel,2nd,2007.0,Manual,"2,00,000",3.99
Nissan,Sunny,Diesel,2nd,2012.0,Manual,"74,309",3.21
Hyundai,i20,Petrol,1st,2009.0,Manual,"94,000",2.49
Hyundai,i20,Petrol,1st,2019.0,Manual,"35,000",6.75
Mercedes-Benz,C-Class,Petrol,1st,2010.0,Automatic,"71,000",7
Ford,Figo,Diesel,1st,2012.0,Manual,"67,232",2.25
